,product,price,quantity,date,region
28488,chartreuse morsel,3.0,511,2020-11-19,north
28489,chartreuse morsel,3.0,578,2020-11-19,south
28490,chartreuse morsel,3.0,596,2020-11-19,east
28491,chartreuse morsel,3.0,557,2020-11-19,west
28492,periwinkle morsel,1.25,595,2020-11-19,north
28493,periwinkle morsel,1.25,551,2020-11-19,south
28494,periwinkle morsel,1.25,561,2020-11-19,east
28495,periwinkle morsel,1.25,582,2020-11-19,west
28496,vermilion morsel,4.99,509,2020-11-19,north
28497,vermilion morsel,4.99,560,2020-11-19,south
28498,vermilion morsel,4.99,545,2020-11-19,east
28499,vermilion morsel,4.99,515,2020-11-19,west
28500,lapis morsel,1.99,560,2020-11-19,north
28501,lapis morsel,1.99,528,2020-11-19,south
28502,lapis morsel,1.99,532,2020-11-19,east
28503,lapis morsel,1.99,515,2020-11-19,west
28504,pink morsel,3.0,561,2020-11-20,north
28505,pink morsel,3.0,551,2020-11-20,south
28506,pink morsel,3.0,509,2020-11-20,east
28507,pink morsel,3.0,508,2020-11-20,west
28508,gold morsel,9.99,515,2020-11-20,north
28509,gold morsel,9.99,575,2020-11-20,south
28510,gold morsel,9.99,591,2020-11-20,east
28511,gold morsel,9.99,538,2020-11-20,west
28512,magenta morsel,2.5,538,2020-11-20,north
28513,magenta morsel,2.5,573,2020-11-20,south
28514,magenta morsel,2.5,597,2020-11-20,east
28515,magenta morsel,2.5,568,2020-11-20,west
28516,chartreuse morsel,3.0,525,2020-11-20,north
28517,chartreuse morsel,3.0,501,2020-11-20,south
28518,chartreuse morsel,3.0,582,2020-11-20,east
28519,chartreuse morsel,3.0,558,2020-11-20,west
28520,periwinkle morsel,1.25,573,2020-11-20,north
28521,periwinkle morsel,1.25,553,2020-11-20,south
28522,periwinkle morsel,1.25,552,2020-11-20,east
28523,periwinkle morsel,1.25,569,2020-11-20,west
28524,vermilion morsel,4.99,550,2020-11-20,north
28525,vermilion morsel,4.99,598,2020-11-20,south
28526,vermilion morsel,4.99,527,2020-11-20,east
28527,vermilion morsel,4.99,595,2020-11-20,west
28528,lapis morsel,1.99,502,2020-11-20,north
28529,lapis morsel,1.99,559,2020-11-20,south
28530,lapis morsel,1.99,546,2020-11-20,east
28531,lapis morsel,1.99,538,2020-11-20,west
28532,pink morsel,3.0,531,2020-11-21,north
28533,pink morsel,3.0,552,2020-11-21,south
28534,pink morsel,3.0,541,2020-11-21,east
28535,pink morsel,3.0,546,2020-11-21,west
28536,gold morsel,9.99,585,2020-11-21,north
28537,gold morsel,9.99,510,2020-11-21,south
28538,gold morsel,9.99,525,2020-11-21,east
28539,gold morsel,9.99,509,2020-11-21,west
28540,magenta morsel,2.5,521,2020-11-21,north
28541,magenta morsel,2.5,518,2020-11-21,south
28542,magenta morsel,2.5,584,2020-11-21,east
28543,magenta morsel,2.5,546,2020-11-21,west
28544,chartreuse morsel,3.0,541,2020-11-21,north
28545,chartreuse morsel,3.0,545,2020-11-21,south
28546,chartreuse morsel,3.0,508,2020-11-21,east
28547,chartreuse morsel,3.0,593,2020-11-21,west
28548,periwinkle morsel,1.25,512,2020-11-21,north
28549,periwinkle morsel,1.25,556,2020-11-21,south
28550,periwinkle morsel,1.25,555,2020-11-21,east
28551,periwinkle morsel,1.25,563,2020-11-21,west
28552,vermilion morsel,4.99,573,2020-11-21,north
28553,vermilion morsel,4.99,554,2020-11-21,south
28554,vermilion morsel,4.99,583,2020-11-21,east
28555,vermilion morsel,4.99,595,2020-11-21,west
28556,lapis morsel,1.99,505,2020-11-21,north
28557,lapis morsel,1.99,546,2020-11-21,south
28558,lapis morsel,1.99,506,2020-11-21,east
28559,lapis morsel,1.99,541,2020-11-21,west
28560,pink morsel,3.0,532,2020-11-22,north
28561,pink morsel,3.0,525,2020-11-22,south
28562,pink morsel,3.0,552,2020-11-22,east
28563,pink morsel,3.0,575,2020-11-22,west
28564,gold morsel,9.99,577,2020-11-22,north
28565,gold morsel,9.99,574,2020-11-22,south
28566,gold morsel,9.99,549,2020-11-22,east
28567,gold morsel,9.99,553,2020-11-22,west
28568,magenta morsel,2.5,523,2020-11-22,north
28569,magenta morsel,2.5,514,2020-11-22,south
28570,magenta morsel,2.5,524,2020-11-22,east
28571,magenta morsel,2.5,545,2020-11-22,west
28572,chartreuse morsel,3.0,580,2020-11-22,north
28573,chartreuse morsel,3.0,546,2020-11-22,south
28574,chartreuse morsel,3.0,548,2020-11-22,east
28575,chartreuse morsel,3.0,575,2020-11-22,west
28576,periwinkle morsel,1.25,588,2020-11-22,north
28577,periwinkle morsel,1.25,548,2020-11-22,south
28578,periwinkle morsel,1.25,540,2020-11-22,east
28579,periwinkle morsel,1.25,515,2020-11-22,west
28580,vermilion morsel,4.99,564,2020-11-22,north
28581,vermilion morsel,4.99,595,2020-11-22,south
28582,vermilion morsel,4.99,562,2020-11-22,east
28583,vermilion morsel,4.99,534,2020-11-22,west
28584,lapis morsel,1.99,573,2020-11-22,north
28585,lapis morsel,1.99,586,2020-11-22,south
28586,lapis morsel,1.99,521,2020-11-22,east
28587,lapis morsel,1.99,597,2020-11-22,west
28588,pink morsel,3.0,589,2020-11-23,north
28589,pink morsel,3.0,550,2020-11-23,south
28590,pink morsel,3.0,547,2020-11-23,east
28591,pink morsel,3.0,544,2020-11-23,west
28592,gold morsel,9.99,563,2020-11-23,north
28593,gold morsel,9.99,504,2020-11-23,south
28594,gold morsel,9.99,549,2020-11-23,east
28595,gold morsel,9.99,571,2020-11-23,west
28596,magenta morsel,2.5,501,2020-11-23,north
28597,magenta morsel,2.5,537,2020-11-23,south
28598,magenta morsel,2.5,561,2020-11-23,east
28599,magenta morsel,2.5,576,2020-11-23,west
28600,chartreuse morsel,3.0,508,2020-11-23,north
28601,chartreuse morsel,3.0,516,2020-11-23,south
28602,chartreuse morsel,3.0,598,2020-11-23,east
28603,chartreuse morsel,3.0,514,2020-11-23,west
28604,periwinkle morsel,1.25,545,2020-11-23,north
28605,periwinkle morsel,1.25,521,2020-11-23,south
28606,periwinkle morsel,1.25,541,2020-11-23,east
28607,periwinkle morsel,1.25,501,2020-11-23,west
28608,vermilion morsel,4.99,571,2020-11-23,north
28609,vermilion morsel,4.99,552,2020-11-23,south
28610,vermilion morsel,4.99,560,2020-11-23,east
28611,vermilion morsel,4.99,506,2020-11-23,west
28612,lapis morsel,1.99,569,2020-11-23,north
28613,lapis morsel,1.99,596,2020-11-23,south
28614,lapis morsel,1.99,543,2020-11-23,east
28615,lapis morsel,1.99,537,2020-11-23,west
28616,pink morsel,3.0,534,2020-11-24,north
28617,pink morsel,3.0,544,2020-11-24,south
28618,pink morsel,3.0,581,2020-11-24,east
28619,pink morsel,3.0,539,2020-11-24,west
28620,gold morsel,9.99,556,2020-11-24,north
28621,gold morsel,9.99,560,2020-11-24,south
28622,gold morsel,9.99,583,2020-11-24,east
28623,gold morsel,9.99,585,2020-11-24,west
28624,magenta morsel,2.5,551,2020-11-24,north
28625,magenta morsel,2.5,506,2020-11-24,south
28626,magenta morsel,2.5,554,2020-11-24,east
28627,magenta morsel,2.5,571,2020-11-24,west
28628,chartreuse morsel,3.0,571,2020-11-24,north
28629,chartreuse morsel,3.0,596,2020-11-24,south
28630,chartreuse morsel,3.0,574,2020-11-24,east
28631,chartreuse morsel,3.0,525,2020-11-24,west
28632,periwinkle morsel,1.25,533,2020-11-24,north
28633,periwinkle morsel,1.25,511,2020-11-24,south
28634,periwinkle morsel,1.25,590,2020-11-24,east
28635,periwinkle morsel,1.25,550,2020-11-24,west
28636,vermilion morsel,4.99,506,2020-11-24,north
28637,vermilion morsel,4.99,517,2020-11-24,south
28638,vermilion morsel,4.99,531,2020-11-24,east
28639,vermilion morsel,4.99,537,2020-11-24,west
28640,lapis morsel,1.99,506,2020-11-24,north
28641,lapis morsel,1.99,562,2020-11-24,south
28642,lapis morsel,1.99,563,2020-11-24,east
28643,lapis morsel,1.99,512,2020-11-24,west
28644,pink morsel,3.0,575,2020-11-25,north
28645,pink morsel,3.0,587,2020-11-25,south
28646,pink morsel,3.0,597,2020-11-25,east
28647,pink morsel,3.0,540,2020-11-25,west
28648,gold morsel,9.99,511,2020-11-25,north
28649,gold morsel,9.99,570,2020-11-25,south
28650,gold morsel,9.99,525,2020-11-25,east
28651,gold morsel,9.99,506,2020-11-25,west
28652,magenta morsel,2.5,553,2020-11-25,north
28653,magenta morsel,2.5,588,2020-11-25,south
28654,magenta morsel,2.5,523,2020-11-25,east
28655,magenta morsel,2.5,585,2020-11-25,west
28656,chartreuse morsel,3.0,585,2020-11-25,north
28657,chartreuse morsel,3.0,523,2020-11-25,south
28658,chartreuse morsel,3.0,597,2020-11-25,east
28659,chartreuse morsel,3.0,543,2020-11-25,west
28660,periwinkle morsel,1.25,579,2020-11-25,north
28661,periwinkle morsel,1.25,503,2020-11-25,south
28662,periwinkle morsel,1.25,520,2020-11-25,east
28663,periwinkle morsel,1.25,569,2020-11-25,west
28664,vermilion morsel,4.99,530,2020-11-25,north
28665,vermilion morsel,4.99,596,2020-11-25,south
28666,vermilion morsel,4.99,575,2020-11-25,east
28667,vermilion morsel,4.99,522,2020-11-25,west
28668,lapis morsel,1.99,591,2020-11-25,north
28669,lapis morsel,1.99,555,2020-11-25,south
28670,lapis morsel,1.99,522,2020-11-25,east
28671,lapis morsel,1.99,586,2020-11-25,west
28672,pink morsel,3.0,590,2020-11-26,north
28673,pink morsel,3.0,597,2020-11-26,south
28674,pink morsel,3.0,555,2020-11-26,east
28675,pink morsel,3.0,581,2020-11-26,west
28676,gold morsel,9.99,505,2020-11-26,north
28677,gold morsel,9.99,512,2020-11-26,south
28678,gold morsel,9.99,556,2020-11-26,east
28679,gold morsel,9.99,500,2020-11-26,west
28680,magenta morsel,2.5,566,2020-11-26,north
28681,magenta morsel,2.5,508,2020-11-26,south
28682,magenta morsel,2.5,557,2020-11-26,east
28683,magenta morsel,2.5,533,2020-11-26,west
28684,chartreuse morsel,3.0,572,2020-11-26,north
28685,chartreuse morsel,3.0,518,2020-11-26,south
28686,chartreuse morsel,3.0,546,2020-11-26,east
28687,chartreuse morsel,3.0,509,2020-11-26,west
28688,periwinkle morsel,1.25,573,2020-11-26,north
28689,periwinkle morsel,1.25,576,2020-11-26,south
28690,periwinkle morsel,1.25,525,2020-11-26,east
28691,periwinkle morsel,1.25,555,2020-11-26,west
28692,vermilion morsel,4.99,531,2020-11-26,north
28693,vermilion morsel,4.99,587,2020-11-26,south
28694,vermilion morsel,4.99,551,2020-11-26,east
28695,vermilion morsel,4.99,549,2020-11-26,west
28696,lapis morsel,1.99,552,2020-11-26,north
28697,lapis morsel,1.99,510,2020-11-26,south
28698,lapis morsel,1.99,555,2020-11-26,east
28699,lapis morsel,1.99,569,2020-11-26,west
28700,pink morsel,3.0,544,2020-11-27,north
28701,pink morsel,3.0,529,2020-11-27,south
28702,pink morsel,3.0,560,2020-11-27,east
28703,pink morsel,3.0,552,2020-11-27,west
28704,gold morsel,9.99,503,2020-11-27,north
28705,gold morsel,9.99,545,2020-11-27,south
28706,gold morsel,9.99,587,2020-11-27,east
28707,gold morsel,9.99,545,2020-11-27,west
28708,magenta morsel,2.5,568,2020-11-27,north
28709,magenta morsel,2.5,512,2020-11-27,south
28710,magenta morsel,2.5,502,2020-11-27,east
28711,magenta morsel,2.5,554,2020-11-27,west
28712,chartreuse morsel,3.0,590,2020-11-27,north
28713,chartreuse morsel,3.0,514,2020-11-27,south
28714,chartreuse morsel,3.0,591,2020-11-27,east
28715,chartreuse morsel,3.0,530,2020-11-27,west
28716,periwinkle morsel,1.25,520,2020-11-27,north
28717,periwinkle morsel,1.25,532,2020-11-27,south
28718,periwinkle morsel,1.25,595,2020-11-27,east
28719,periwinkle morsel,1.25,540,2020-11-27,west
28720,vermilion morsel,4.99,593,2020-11-27,north
28721,vermilion morsel,4.99,563,2020-11-27,south
28722,vermilion morsel,4.99,592,2020-11-27,east
28723,vermilion morsel,4.99,597,2020-11-27,west
28724,lapis morsel,1.99,560,2020-11-27,north
28725,lapis morsel,1.99,582,2020-11-27,south
28726,lapis morsel,1.99,583,2020-11-27,east
28727,lapis morsel,1.99,502,2020-11-27,west
28728,pink morsel,3.0,582,2020-11-28,north
28729,pink morsel,3.0,533,2020-11-28,south
28730,pink morsel,3.0,573,2020-11-28,east
28731,pink morsel,3.0,598,2020-11-28,west
28732,gold morsel,9.99,552,2020-11-28,north
28733,gold morsel,9.99,515,2020-11-28,south
28734,gold morsel,9.99,541,2020-11-28,east
28735,gold morsel,9.99,559,2020-11-28,west
28736,magenta morsel,2.5,573,2020-11-28,north
28737,magenta morsel,2.5,563,2020-11-28,south
28738,magenta morsel,2.5,506,2020-11-28,east
28739,magenta morsel,2.5,569,2020-11-28,west
28740,chartreuse morsel,3.0,540,2020-11-28,north
28741,chartreuse morsel,3.0,558,2020-11-28,south
28742,chartreuse morsel,3.0,561,2020-11-28,east
28743,chartreuse morsel,3.0,516,2020-11-28,west
28744,periwinkle morsel,1.25,529,2020-11-28,north
28745,periwinkle morsel,1.25,502,2020-11-28,south
28746,periwinkle morsel,1.25,549,2020-11-28,east
28747,periwinkle morsel,1.25,525,2020-11-28,west
28748,vermilion morsel,4.99,529,2020-11-28,north
28749,vermilion morsel,4.99,574,2020-11-28,south
28750,vermilion morsel,4.99,503,2020-11-28,east
28751,vermilion morsel,4.99,574,2020-11-28,west
28752,lapis morsel,1.99,527,2020-11-28,north
28753,lapis morsel,1.99,561,2020-11-28,south
28754,lapis morsel,1.99,582,2020-11-28,east
28755,lapis morsel,1.99,543,2020-11-28,west
28756,pink morsel,3.0,586,2020-11-29,north
28757,pink morsel,3.0,519,2020-11-29,south
28758,pink morsel,3.0,549,2020-11-29,east
28759,pink morsel,3.0,580,2020-11-29,west
28760,gold morsel,9.99,540,2020-11-29,north
28761,gold morsel,9.99,571,2020-11-29,south
28762,gold morsel,9.99,594,2020-11-29,east
28763,gold morsel,9.99,545,2020-11-29,west
28764,magenta morsel,2.5,521,2020-11-29,north
28765,magenta morsel,2.5,576,2020-11-29,south
28766,magenta morsel,2.5,584,2020-11-29,east
28767,magenta morsel,2.5,534,2020-11-29,west
28768,chartreuse morsel,3.0,570,2020-11-29,north
28769,chartreuse morsel,3.0,531,2020-11-29,south
28770,chartreuse morsel,3.0,562,2020-11-29,east
28771,chartreuse morsel,3.0,556,2020-11-29,west
28772,periwinkle morsel,1.25,537,2020-11-29,north
28773,periwinkle morsel,1.25,555,2020-11-29,south
28774,periwinkle morsel,1.25,590,2020-11-29,east
28775,periwinkle morsel,1.25,523,2020-11-29,west
28776,vermilion morsel,4.99,576,2020-11-29,north
28777,vermilion morsel,4.99,593,2020-11-29,south
28778,vermilion morsel,4.99,567,2020-11-29,east
28779,vermilion morsel,4.99,596,2020-11-29,west
28780,lapis morsel,1.99,571,2020-11-29,north
28781,lapis morsel,1.99,590,2020-11-29,south
28782,lapis morsel,1.99,575,2020-11-29,east
28783,lapis morsel,1.99,589,2020-11-29,west
28784,pink morsel,3.0,545,2020-11-30,north
28785,pink morsel,3.0,528,2020-11-30,south
28786,pink morsel,3.0,538,2020-11-30,east
28787,pink morsel,3.0,583,2020-11-30,west
28788,gold morsel,9.99,555,2020-11-30,north
28789,gold morsel,9.99,536,2020-11-30,south
28790,gold morsel,9.99,502,2020-11-30,east
28791,gold morsel,9.99,553,2020-11-30,west
28792,magenta morsel,2.5,568,2020-11-30,north
28793,magenta morsel,2.5,504,2020-11-30,south
28794,magenta morsel,2.5,574,2020-11-30,east
28795,magenta morsel,2.5,581,2020-11-30,west
28796,chartreuse morsel,3.0,558,2020-11-30,north
28797,chartreuse morsel,3.0,562,2020-11-30,south
28798,chartreuse morsel,3.0,556,2020-11-30,east
28799,chartreuse morsel,3.0,564,2020-11-30,west
28800,periwinkle morsel,1.25,550,2020-11-30,north
28801,periwinkle morsel,1.25,515,2020-11-30,south
28802,periwinkle morsel,1.25,536,2020-11-30,east
28803,periwinkle morsel,1.25,524,2020-11-30,west
28804,vermilion morsel,4.99,547,2020-11-30,north
28805,vermilion morsel,4.99,577,2020-11-30,south
28806,vermilion morsel,4.99,509,2020-11-30,east
28807,vermilion morsel,4.99,591,2020-11-30,west
28808,lapis morsel,1.99,533,2020-11-30,north
28809,lapis morsel,1.99,552,2020-11-30,south
28810,lapis morsel,1.99,589,2020-11-30,east
28811,lapis morsel,1.99,588,2020-11-30,west
28812,pink morsel,3.0,529,2020-12-01,north
28813,pink morsel,3.0,573,2020-12-01,south
28814,pink morsel,3.0,540,2020-12-01,east
28815,pink morsel,3.0,552,2020-12-01,west
28816,gold morsel,9.99,525,2020-12-01,north
28817,gold morsel,9.99,567,2020-12-01,south
28818,gold morsel,9.99,509,2020-12-01,east
28819,gold morsel,9.99,589,2020-12-01,west
28820,magenta morsel,2.5,519,2020-12-01,north
28821,magenta morsel,2.5,534,2020-12-01,south
28822,magenta morsel,2.5,557,2020-12-01,east
28823,magenta morsel,2.5,522,2020-12-01,west
28824,chartreuse morsel,3.0,548,2020-12-01,north
28825,chartreuse morsel,3.0,577,2020-12-01,south
28826,chartreuse morsel,3.0,514,2020-12-01,east
28827,chartreuse morsel,3.0,597,2020-12-01,west
28828,periwinkle morsel,1.25,518,2020-12-01,north
28829,periwinkle morsel,1.25,566,2020-12-01,south
28830,periwinkle morsel,1.25,536,2020-12-01,east
28831,periwinkle morsel,1.25,503,2020-12-01,west
28832,vermilion morsel,4.99,531,2020-12-01,north
28833,vermilion morsel,4.99,558,2020-12-01,south
28834,vermilion morsel,4.99,529,2020-12-01,east
28835,vermilion morsel,4.99,596,2020-12-01,west
28836,lapis morsel,1.99,525,2020-12-01,north
28837,lapis morsel,1.99,589,2020-12-01,south
28838,lapis morsel,1.99,565,2020-12-01,east
28839,lapis morsel,1.99,584,2020-12-01,west
28840,pink morsel,3.0,518,2020-12-02,north
28841,pink morsel,3.0,585,2020-12-02,south
28842,pink morsel,3.0,579,2020-12-02,east
28843,pink morsel,3.0,516,2020-12-02,west
28844,gold morsel,9.99,519,2020-12-02,north
28845,gold morsel,9.99,596,2020-12-02,south
28846,gold morsel,9.99,553,2020-12-02,east
28847,gold morsel,9.99,503,2020-12-02,west
28848,magenta morsel,2.5,503,2020-12-02,north
28849,magenta morsel,2.5,561,2020-12-02,south
28850,magenta morsel,2.5,589,2020-12-02,east
28851,magenta morsel,2.5,549,2020-12-02,west
28852,chartreuse morsel,3.0,514,2020-12-02,north
28853,chartreuse morsel,3.0,528,2020-12-02,south
28854,chartreuse morsel,3.0,586,2020-12-02,east
28855,chartreuse morsel,3.0,505,2020-12-02,west
28856,periwinkle morsel,1.25,515,2020-12-02,north
28857,periwinkle morsel,1.25,559,2020-12-02,south
28858,periwinkle morsel,1.25,573,2020-12-02,east
28859,periwinkle morsel,1.25,587,2020-12-02,west
28860,vermilion morsel,4.99,593,2020-12-02,north
28861,vermilion morsel,4.99,579,2020-12-02,south
28862,vermilion morsel,4.99,511,2020-12-02,east
28863,vermilion morsel,4.99,536,2020-12-02,west
28864,lapis morsel,1.99,522,2020-12-02,north
28865,lapis morsel,1.99,595,2020-12-02,south
28866,lapis morsel,1.99,576,2020-12-02,east
28867,lapis morsel,1.99,564,2020-12-02,west
28868,pink morsel,3.0,524,2020-12-03,north
28869,pink morsel,3.0,520,2020-12-03,south
28870,pink morsel,3.0,582,2020-12-03,east
28871,pink morsel,3.0,596,2020-12-03,west
28872,gold morsel,9.99,586,2020-12-03,north
28873,gold morsel,9.99,567,2020-12-03,south
28874,gold morsel,9.99,531,2020-12-03,east
28875,gold morsel,9.99,523,2020-12-03,west
28876,magenta morsel,2.5,565,2020-12-03,north
28877,magenta morsel,2.5,520,2020-12-03,south
28878,magenta morsel,2.5,600,2020-12-03,east
28879,magenta morsel,2.5,532,2020-12-03,west
28880,chartreuse morsel,3.0,546,2020-12-03,north
28881,chartreuse morsel,3.0,506,2020-12-03,south
28882,chartreuse morsel,3.0,502,2020-12-03,east
28883,chartreuse morsel,3.0,531,2020-12-03,west
28884,periwinkle morsel,1.25,574,2020-12-03,north
28885,periwinkle morsel,1.25,504,2020-12-03,south
28886,periwinkle morsel,1.25,597,2020-12-03,east
28887,periwinkle morsel,1.25,557,2020-12-03,west
28888,vermilion morsel,4.99,503,2020-12-03,north
28889,vermilion morsel,4.99,584,2020-12-03,south
28890,vermilion morsel,4.99,577,2020-12-03,east
28891,vermilion morsel,4.99,589,2020-12-03,west
28892,lapis morsel,1.99,576,2020-12-03,north
28893,lapis morsel,1.99,522,2020-12-03,south
28894,lapis morsel,1.99,542,2020-12-03,east
28895,lapis morsel,1.99,600,2020-12-03,west
28896,pink morsel,3.0,546,2020-12-04,north
28897,pink morsel,3.0,542,2020-12-04,south
28898,pink morsel,3.0,506,2020-12-04,east
28899,pink morsel,3.0,591,2020-12-04,west
28900,gold morsel,9.99,548,2020-12-04,north
28901,gold morsel,9.99,563,2020-12-04,south
28902,gold morsel,9.99,578,2020-12-04,east
28903,gold morsel,9.99,558,2020-12-04,west
28904,magenta morsel,2.5,536,2020-12-04,north
28905,magenta morsel,2.5,526,2020-12-04,south
28906,magenta morsel,2.5,507,2020-12-04,east
28907,magenta morsel,2.5,586,2020-12-04,west
28908,chartreuse morsel,3.0,556,2020-12-04,north
28909,chartreuse morsel,3.0,596,2020-12-04,south
28910,chartreuse morsel,3.0,543,2020-12-04,east
28911,chartreuse morsel,3.0,557,2020-12-04,west
28912,periwinkle morsel,1.25,544,2020-12-04,north
28913,periwinkle morsel,1.25,582,2020-12-04,south
28914,periwinkle morsel,1.25,553,2020-12-04,east
